,kyhmyjoutsen,laulujoutsen,sinisorsa,tukkasotka,alli,telkkä,tukkakoskelo,isokoskelo,merimetso,harmaahaikara,merikotka,varpushaukka,hiirihaukka,muuttohaukka,kalalokki,harmaalokki,merilokki,käpytikka,tilhi,mustarastas,räkättirastas,sinitiainen,talitiainen,viherpeippo,vihervarpunen,urpiainen,tavi,lapasotka,piekana,punarinta,harakka,varis,punatulkku,kanadanhanhi,kanahaukka,korppi,nokikana,naurulokki,haahka,pikkutikka,isokäpylintu,uivelo,kesykyyhky,hippiäinen,hömötiainen,puukiipijä,pilkkasiipi,töyhtötiainen,naakka,tikli,sarvipöllö,lehtopöllö,punasotka,peippo,töyhtöhyyppä,uuttukyyhky,kiuru,mustavaris,kottarainen,merihanhi,sepelkyyhky,pulmunen,keltasirkku,kulorastas,kaakkuri,silkkiuikku,västäräkki,ristisorsa,kurki,tylli,niittykirvinen,laulurastas,punakylkirastas,lapinsirkku,pajusirkku,kapustarinta,lehtokurppa,rautiainen,järripeippo,haapana,mustalintu,tuulihaukka,peukaloinen,viiksitimali,isolepinkäinen,punajalkaviklo,metsähanhi,tundrahanhi,valkoposkihanhi,kyhmyhaahka,meriharakka,riskilä,kangaskiuru,pikkukäpylintu,selkälokki,luotokirvinen,hemppo,tunturikiuru,jouhisorsa,kuovi,pikkuvarpunen,nokkavarpunen,harmaasorsa,kuikka,sääksi,metsäviklo,taivaanvuohi,lapasorsa,ruskosuohaukka,suopöllö,mustaleppälintu,ampuhaukka,tiltaltti,kuusitiainen,sinisuohaukka,kivitasku,merikihu,räyskä,pikkujoutsen,härkälintu,pikkukuovi,metsäkirvinen,varpunen,teeri,mustakurkku-uikku,punakuiri,kalatiira,ruokki,lapintiira,valkoviklo,pohjansirkku,nuolihaukka,pikkutylli,rantasipi,pikkulokki,turkinkyyhky,käenpiika,haarapääsky,pajulintu,avosetti,liro,hernekerttu,mustapääkerttu,kirjosieppo,heinätavi,karikukko,leppälintu,sepelrastas,pikkukajava,jänkäkurppa,pääsky,keltavästäräkki,satakieli,pensastasku,sirittäjä,peltosirkku,suosirri,mustaviklo,räystäspääsky,pikkusieppo,pensaskerttu,suokukko,lapinsirri,leveäpyrstökihu,käki,tervapääsky,törmäpääsky,harmaasieppo,sinirinta,ruokokerttunen,pikkulepinkäinen,allihaahka,rytikerttunen,punavarpunen,pensassirkkalintu,mehiläishaukka,sitruunavästäräkki,lehtokerttu,idänuunilintu,pussitiainen,kultarinta,keltahemppo,palokärki,luhtakerttunen,sepelhanhi,rastaskerttunen,jalohaikara,tundrakurmitsa,kahlaaja,vesipääsky,isosirri,jänkäsirriäinen,viitakerttunen,kirjokerttu,punajalkahaukka,kehrääjä,kirjosiipikäpylintu,riuttatiira,kuovisirri,harmaapäätikka,mustapyrstökuiri,pikkusirri,heinäkurppa,luhtakana,pähkinähakki,haarahaukka,lapinkirvinen,närhi,arokotka,arosuohaukka,pulmussirri,tunturikihu,valkoselkätikka,taigauunilintu,pähkinänakkeli,pohjantikka,pyrstötiainen,helmipöllö,maakotka,hippiäisuunilintu,turturikyyhky,varpuspöllö,koskikara,taviokuurna,taigakirvinen,vuorihemppo,lyhytvarvaskiuru,tundraurpiainen,fasaani,amerikanjääkuikka,mustatiira,jääkuikka,nummikirvinen,mehiläissyöjä,keräkurmitsa,sepelsieppo,kuhankeittäjä,kiljukotka,pikkutiira,viitasirkkalintu,nokivaris,pikkukultarinta,virtavästäräkki,etelänkiisla,vuoriuunilintu,lyhytnokkahanhi,huuhkaja,isokirvinen,isovesipääsky,ruskouunilintu,harmaasirkku,pikku-uikku,isolokki,metso,kattohaikara,ruisrääkkä,amerikantukkasotka,kyhmypilkkasiipi,liejukana,kaulushaikara,hiiripöllö,mustakaularastas,pikkusirkku,merisirri,harjalintu,mustapäätasku,luhtahuitti,lumihanhi,punakaulahanhi,lampiviklo,rantakurvi,tunturihaukka,punakottarainen,viirupöllö,rusorintakerttu,isohaarahaukka,lapintiainen,kuningaskalastaja,viitatiainen,taigarautiainen,lapinpöllö,kashmirinuunilintu,aroharmaalokki,ruostesorsa,mustahaikara,sinipyrstö,kääpiökerttu,punapäänarsku,tulipäähippiäinen,niittysuohaukka,palsasirri
2019-06-21,0.0,0.0,8.0,5.0,,13.0,0.0,4.0,6.0,0.0,0.0,,,,6.0,0.0,0.0,,,0.0,0.0,0.0,0.0,3.0,358.0,0.0,0.0,,,,,0.0,,,,0.0,,29.0,0.0,,43.0,,,,,0.0,2.0,,,0.0,,,,141.0,0.0,,,,52.0,,21.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,,,,,4.0,,,0.0,,0.0,,,74.0,1.0,0.0,0.0,,0.0,1.0,,,,2.0,,,,0.0,,,,,0.0,,,,0.0,0.0,,,,,,,,,0.0,,0.0,1.0,,,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,,1.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-22,0.0,0.0,4.0,14.0,,24.0,0.0,7.0,12.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,15.0,0.0,0.0,,,0.0,,0.0,,,,0.0,,22.0,36.0,,0.0,,,,,0.0,9.0,,,,,,,7.0,8.0,1.0,,,3.0,,16.0,,,,4.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,8.0,60.0,,,,,,,,0.0,,0.0,1.0,,0.0,,0.0,0.0,,0.0,7.0,,,,4.0,,0.0,,0.0,,,,,0.0,,,0.0,0.0,1.0,,,,,,,,,0.0,36.0,0.0,10.0,,0.0,,0.0,,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,,,0.0,5.0,,,,13.0,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23,0.0,0.0,21.0,9.0,,36.0,6.0,1.0,30.0,1.0,0.0,,,,3.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,10.0,75.0,0.0,0.0,,,0.0,,0.0,,,,0.0,,37.0,0.0,,24.0,,,,,0.0,4.0,,,4.0,,,,48.0,4.0,1.0,,,26.0,,36.0,,1.0,,7.0,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,0.0,72.0,,,,,0.0,,,0.0,,0.0,0.0,,53.0,,0.0,0.0,,,,,,0.0,6.0,,1.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,0.0,28.0,0.0,2.0,,0.0,0.0,0.0,,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,15.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,,2.0,,0.0,,2.0,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,,,4.0,,,,,,0.0,,,0.0,,0.0,,,7.0,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,1.0,,,,,,,,0.0,0.0,,6.0,0.0,,0.0,,,,,,,,,0.0,,,,0.0,5.0,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,,,,0.0,,35.0,0.0,,6.0,,,,,0.0,,,,2.0,,,,39.0,3.0,2.0,,,23.0,,35.0,,0.0,,,,0.0,,,0.0,,0.0,0.0,,0.0,,,,,0.0,20.0,,,,,,,,10.0,,0.0,,,45.0,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,0.0,8.0,0.0,15.0,,0.0,,,,,,0.0,0.0,,5.0,0.0,,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29,0.0,0.0,0.0,26.0,,98.0,26.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,,,,,0.0,,,,0.0,,41.0,0.0,,,,,,,0.0,14.0,,,,,,,30.0,1.0,2.0,,,0.0,,19.0,,0.0,,,,0.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,55.0,,,,,,,,0.0,,0.0,2.0,1.0,17.0,,0.0,0.0,,,4.0,,,0.0,1.0,,,,0.0,,,,,0.0,,,0.0,2.0,0.0,,,15.0,,,,,,0.0,12.0,0.0,16.0,,0.0,,,,,,0.0,0.0,,2.0,0.0,,0.0,,,,,,,,,0.0,,0.0,,0.0,1.0,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,0.0,0.0,0.0,5.0,,19.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,0.0,,,,0.0,,17.0,0.0,,,,,,,,58.0,0.0,,0.0,,,,12.0,,1.0,,,,,14.0,,,,3.0,,0.0,,,,,,,,,,,,,0.0,28.0,,,,,0.0,,,0.0,,0.0,,,22.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,2.0,,,,,,0.0,2.0,0.0,11.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,0.0,0.0,,0.0,1.0,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04,0.0,3.0,0.0,2.0,0.0,11.0,44.0,0.0,5.0,,0.0,,,,14.0,0.0,0.0,1.0,,0.0,18.0,35.0,16.0,10.0,15.0,4.0,0.0,,,0.0,,0.0,3.0,,,0.0,,158.0,549.0,0.0,4.0,0.0,0.0,0.0,,0.0,,1.0,31.0,9.0,,,,498.0,27.0,5.0,7.0,2.0,23.0,1.0,119.0,,37.0,22.0,,,8.0,,348.0,1.0,7.0,0.0,3.0,,7.0,,,9.0,4.0,,24.0,,0.0,,0.0,,,,,,47.0,,,,2.0,,11.0,,,,4.0,10.0,2.0,1.0,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,0.0,0.0,0.0,14.0,420.0,8.0,39.0,8.0,8.0,3.0,0.0,,,,0.0,0.0,0.0,,,0.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,139.0,,,,,0.0,,0.0,10.0,,13.0,4.0,,,,101.0,,,,,5.0,0.0,36.0,,4.0,,2.0,,1.0,,,,2.0,0.0,,,1.0,,,,7.0,0.0,3247.0,,0.0,,,0.0,,,39.0,,3.0,,,,0.0,,1.0,,,,,,,26.0,,,,0.0,,,,,0.0,,,0.0,3.0,1.0,,,8.0,35.0,,,,0.0,1.0,,16.0,2.0,,,,0.0,,,0.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-06,0.0,0.0,3.0,11.0,,69.0,0.0,48.0,10.0,0.0,0.0,,,,3.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,,,,,0.0,,,,0.0,,48.0,55.0,,14.0,,,,,0.0,44.0,1.0,3.0,,,,,22.0,,0.0,,,31.0,0.0,35.0,,,,2.0,,0.0,,,,,0.0,,,,,,,,2.0,0.0,1.0,,,,0.0,,,0.0,,0.0,,,118.0,,,,,,,,4.0,,22.0,,,,1.0,,,,,0.0,,,0.0,0.0,2.0,,,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,3.0,,2.0,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,0.0,,0.0,0.0,,,,0.0,113.0,16.0,0.0,0.0,,,5.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,,,,0.0,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,30.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,,,17.0,31.0,,,2.0,,0.0,0.0,0.0,,,,0.0,,,,,1.0,0.0,,,,45.0,,,,,1.0,,2.0,18.0,,,,0.0,,,,2.0,0.0,,15.0,0.0,,0.0,,,,,,,,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,0.0,0.0,0.0,0.0,,0.0,,0.0,15.0,0.0,0.0,118.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,121.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,6.0,0.0,,,,,,,0.0,,,,,,,,1200.0,,1.0,,,0.0,,,,,1.0,2.0,0.0,50.0,,,8.0,6.0,0.0,,,,1.0,,,2.0,0.0,,8.0,0.0,,,,,,,,,,,,,1.0,,,0.0,3.0,,,,20.0,2.0,,0.0,0.0,1.0,,,1.0,,,2.0,,,,,,,147.0,,,,0.0,,,,0.0,,1.0,,,,,,65.0,0.0,,,0.0,,,0.0,,0.0,,,,,44.0,,,,,0.0,,,,0.0,1.0,,,1.0,,,0.0,,,,,,,,2.0,,0.0,,,,,,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,,,3.0,0.0,0.0,,18.0,0.0,7.0,724.0,71.0,22.0,863.0,4.0,,,1.0,0.0,,86.0,70.0,,1.0,0.0,,5.0,0.0,1.0,2.0,,,5.0,140.0,0.0,0.0,,919.0,15.0,,,,38.0,,1.0,,,20.0,,346.0,,3.0,31.0,,,1.0,,,1.0,11.0,0.0,2.0,,8.0,,,4.0,74.0,0.0,,,0.0,,1.0,,,,292.0,,,,7.0,1.0,,,63.0,,,,191.0,,,,,,,0.0,,,,,0.0,38.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,4.0,,,,,3.0,,,671.0,,,,,2.0,,1.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,0.0,0.0,0.0,0.0,12.0,7.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,,749.0,0.0,139.0,0.0,0.0,1.0,12.0,17.0,,0.0,,,,0.0,7.0,,0.0,0.0,,0.0,0.0,,,2.0,,0.0,0.0,0.0,4.0,0.0,,0.0,,,,1.0,0.0,1.0,0.0,,4.0,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-13,0.0,0.0,0.0,16.0,,8.0,2.0,0.0,47.0,6.0,0.0,,,,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,,,,0.0,,170.0,78.0,,,,0.0,,,,3.0,,,,,,,34.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,0.0,160.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,3.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,1.0,,,,,0.0,68.0,0.0,6.0,,,,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-14,0.0,0.0,1.0,6.0,,13.0,0.0,0.0,201.0,136.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,,,,,0.0,,,,0.0,,48.0,208.0,,,,0.0,,,,2.0,,,,,,,230.0,2.0,,,,,0.0,2.0,,,,,,0.0,,,1.0,,0.0,,,0.0,,,,,0.0,211.0,,,,,,,,0.0,,0.0,,,,,,0.0,,,,12.0,,,1.0,,0.0,,0.0,,,,,,,,0.0,0.0,5.0,,,8.0,,2.0,,,,0.0,24.0,0.0,2.0,,0.0,,0.0,,,,0.0,0.0,,6.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,1.0,0.0,,0.0,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,249.0,38.0,0.0,,,,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,9.0,0.0,,,,,,0.0,,,,0.0,,21.0,0.0,,,,,,,,,,,,,,,79.0,,,,,,0.0,2.0,,,,2.0,,0.0,,,,,,,,,,,,,0.0,83.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,1.0,,,,,0.0,15.0,0.0,8.0,,0.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,2.0,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
