Date,Total cloud cover (%),Air pressure (hPa),Precipitation amount (mm),Air temperature (degC),Visibility (m),Wind direction (deg),Wind speed (m/s)
2016-01-10,96.9,1015.4,0.7,-11.8,9077.9,40.5,3.7
2016-01-11,94.3,1007.6,0.5,-6.9,16234.6,88.6,8.6
2016-01-12,96.9,995.8,12.1,-8.0,4842.9,32.6,7.1
2016-01-13,85.8,992.3,2.2,-10.4,10441.4,294.7,5.2
2016-01-14,47.4,999.8,0.6,-13.1,32840.4,280.0,4.2
2016-01-15,62.0,1006.2,0.2,-10.5,23787.8,218.3,3.5
2016-01-16,39.6,1012.2,0.0,-13.9,21067.9,275.7,2.5
2016-01-17,40.2,1009.8,0.2,-11.4,24214.3,278.8,2.9
2016-01-18,93.8,1008.9,2.7,-13.5,10325.4,45.8,2.7
2016-01-19,80.7,1009.2,0.7,-12.7,18785.0,153.0,2.8
2016-01-20,32.3,1012.4,0.0,-16.8,29517.9,84.0,3.0
2016-01-21,47.9,1019.7,0.3,-16.5,21782.9,246.4,2.0
2016-01-22,40.1,1029.0,0.0,-17.4,26462.1,134.7,1.9
2016-01-23,85.9,1027.5,0.2,-3.9,30522.9,187.3,3.7
2016-01-24,92.9,1018.3,9.8,-2.6,3277.0,220.6,3.7
2016-01-25,94.3,1016.5,0.8,-2.2,9332.9,224.0,2.3
2016-01-26,98.4,1003.5,13.8,0.9,12395.8,196.8,5.4
2016-01-27,102.6,995.1,3.7,1.6,7436.7,197.2,4.7
2016-01-28,88.0,985.5,7.3,1.9,8754.0,221.6,6.3
2016-01-29,72.4,997.0,3.0,1.2,24031.7,224.0,7.0
2016-01-30,59.4,988.2,0.2,3.0,15414.8,217.8,8.0
2016-01-31,80.2,985.4,0.0,1.3,21440.0,218.0,4.7
2016-02-01,69.3,993.6,0.0,0.4,33535.0,227.4,4.1
2016-02-02,84.9,977.9,7.9,1.0,25031.2,218.5,6.0
2016-02-03,93.2,986.3,5.2,-1.9,28446.7,151.0,3.7
2016-02-04,80.7,995.0,0.3,-1.2,43545.8,239.8,4.1
2016-02-05,80.2,1004.2,0.0,-2.7,45658.8,286.9,4.5
2016-02-06,84.4,1010.9,5.6,-2.0,29052.1,175.8,4.6
2016-02-07,90.1,1004.9,1.0,1.8,3598.8,194.7,5.9
2016-02-08,91.7,997.7,4.2,1.8,9315.0,170.5,6.0
2016-02-09,90.6,989.9,6.0,3.0,10967.5,158.8,6.8
2016-02-10,90.1,992.2,10.9,3.0,11932.1,133.4,5.6
2016-02-11,92.9,994.2,13.9,2.3,7323.3,126.7,5.0
2016-02-12,85.9,993.8,5.9,0.7,13966.7,149.6,7.6
2016-02-13,79.7,1003.9,3.9,0.7,25666.7,136.6,5.1
2016-02-14,92.7,1002.2,6.9,0.4,8618.8,102.0,4.4
2016-02-15,81.2,1010.2,0.3,0.1,30018.3,281.1,3.2
2016-02-16,9.4,1025.6,0.1,-2.6,47507.9,261.5,4.1
2016-02-17,13.5,1030.8,0.0,-0.2,47730.0,222.2,6.0
2016-02-18,84.4,1024.4,2.1,-0.2,30190.0,144.5,5.1
2016-02-19,92.2,1018.6,1.8,0.5,7014.6,155.4,3.1
2016-02-20,94.8,1010.7,9.2,0.1,4682.5,139.3,5.5
2016-02-21,94.3,997.3,5.7,0.4,7060.8,129.6,6.0
2016-02-22,83.3,985.7,0.9,0.2,15890.8,211.5,2.5
2016-02-23,70.8,991.6,0.3,-0.9,33812.9,233.7,4.2
2016-02-24,88.5,996.9,0.0,0.7,47279.2,219.9,5.4
2016-02-25,94.3,998.4,0.1,1.1,44350.4,203.8,5.8
2016-02-26,84.9,999.3,1.7,-1.1,35855.8,244.5,4.8
2016-02-27,46.9,1007.2,0.4,-2.4,41237.5,227.8,4.7
2016-02-28,47.4,1014.9,0.0,0.2,42632.5,255.3,3.3
2016-02-29,17.2,1026.7,0.0,-3.2,37770.8,245.4,2.9
2016-03-01,23.4,1024.6,0.0,-1.9,35736.7,142.1,3.5
2016-03-02,45.8,1010.0,0.0,-3.8,39440.4,48.6,4.4
2016-03-03,84.4,1011.7,0.0,-2.3,37645.0,60.7,3.6
2016-03-04,90.1,1013.9,0.0,-0.2,18608.8,78.4,5.0
2016-03-05,95.3,1010.9,0.1,0.1,17274.2,55.7,2.9
2016-03-06,96.4,1008.0,0.7,0.5,14929.6,78.8,4.1
2016-03-07,89.1,1008.5,4.7,1.1,6204.2,121.9,4.1
2016-03-08,96.9,1012.4,1.1,1.2,3576.2,118.8,2.3
2016-03-09,87.0,1018.9,1.6,1.1,16130.8,228.2,3.5
2016-03-10,95.3,1028.7,0.5,0.4,9253.8,206.4,2.1
2016-03-11,74.5,1031.3,0.0,-0.2,15902.5,221.2,1.8
2016-03-12,4.7,1033.2,0.0,0.4,26610.8,288.5,2.6
2016-03-13,66.7,1032.4,0.0,-0.2,14345.0,255.4,3.4
2016-03-14,73.4,1025.9,0.0,2.3,31685.8,197.7,3.6
2016-03-15,50.5,1030.5,0.0,1.9,40896.2,203.6,3.3
2016-03-16,35.4,1023.2,0.0,4.3,40950.4,263.9,4.4
2016-03-17,35.9,1010.4,2.2,3.7,37828.3,243.9,4.9
2016-03-18,37.0,1007.8,1.4,-2.8,42237.5,313.9,5.0
2016-03-19,21.4,1006.4,0.3,-3.5,46855.4,282.1,3.8
2016-03-20,63.5,1005.2,0.0,-2.5,44018.8,271.3,2.9
2016-03-21,56.2,1003.7,0.0,-2.0,37352.9,233.6,2.8
2016-03-22,14.6,1009.6,0.2,-2.8,41330.0,91.7,3.2
2016-03-23,54.7,1011.3,0.0,-0.1,46349.2,160.8,4.0
2016-03-24,92.2,1011.2,0.0,0.6,46457.1,188.7,3.9
2016-03-25,92.7,1008.4,0.3,1.7,36398.3,195.5,5.2
2016-03-26,101.6,1012.7,0.2,2.2,5481.0,200.6,4.4
2016-03-27,51.0,1014.8,0.0,3.2,19461.2,191.7,5.4
2016-03-28,25.0,1012.8,0.0,5.6,15917.1,150.4,3.9
2016-03-29,26.0,1006.9,0.0,6.0,31535.8,115.8,4.1
2016-03-30,77.1,1004.6,0.0,3.7,21435.8,169.7,2.9
2016-03-31,67.2,1005.0,0.0,2.4,18889.2,218.1,2.1
2016-04-01,85.9,1008.8,0.0,2.9,29092.1,268.3,3.1
2016-04-02,23.4,1017.2,0.0,4.3,44700.8,257.1,4.5
2016-04-03,68.8,1016.9,4.7,3.0,18742.1,231.6,2.0
2016-04-04,27.1,1018.2,0.0,2.3,24196.7,103.3,2.2
2016-04-05,89.7,1013.0,0.8,3.4,29243.9,94.2,3.4
2016-04-06,83.9,1001.4,5.1,6.6,29732.5,142.1,5.4
2016-04-07,55.7,1004.0,0.8,6.0,21537.5,187.9,6.0
2016-04-08,65.1,1005.6,0.3,5.5,17922.1,209.7,6.6
2016-04-09,92.2,1009.7,0.5,3.4,6537.1,203.5,3.6
2016-04-10,37.0,1018.3,0.0,4.9,33286.7,253.5,2.8
2016-04-11,8.9,1024.2,0.0,5.8,41301.2,181.2,2.7
2016-04-12,17.7,1018.4,0.0,5.6,42157.9,149.2,2.5
2016-04-13,3.1,1011.9,0.0,6.9,45389.6,241.9,3.0
2016-04-14,19.3,1008.8,0.0,3.1,47316.2,307.5,4.9
2016-04-15,57.8,1007.1,0.0,3.6,46829.6,235.9,4.2
2016-04-16,44.3,1007.1,0.7,7.2,43329.6,145.8,3.7
2016-04-17,76.0,1002.1,3.7,6.7,28327.1,156.9,3.6
2016-04-18,80.7,1001.0,0.1,5.5,33213.8,215.1,5.2
2016-04-19,63.0,1001.3,2.7,5.5,18985.4,207.3,6.0
2016-04-20,86.5,1008.2,2.1,4.6,41345.8,302.3,4.2
2016-04-21,42.7,1010.3,0.0,4.9,47425.8,265.8,4.7
2016-04-22,62.5,1004.6,4.8,3.3,34457.5,238.2,2.4
2016-04-23,59.4,1006.2,1.5,2.6,31392.9,164.0,1.6
2016-04-24,78.1,1005.5,16.0,3.5,23370.0,74.6,5.0
2016-04-25,75.0,1005.6,0.5,4.6,38872.1,159.5,5.9
2016-04-26,96.9,1004.2,15.1,3.7,12464.2,307.8,3.7
2016-04-27,48.4,1010.2,1.0,5.4,41786.2,140.5,5.0
2016-04-28,83.3,1014.4,12.3,6.8,17506.2,93.7,5.1
2016-04-29,20.3,1025.4,0.0,7.0,37453.8,154.4,3.0
2016-04-30,47.4,1026.9,0.0,8.2,45205.8,228.2,2.5
2016-05-01,8.3,1027.0,0.0,11.2,45330.0,221.0,3.4
2016-05-02,1.0,1024.5,0.0,12.0,44376.2,215.5,3.2
2016-05-03,2.1,1020.8,0.0,12.0,42008.3,155.2,2.2
2016-05-04,0.5,1021.7,0.0,14.5,41565.4,233.8,3.4
2016-05-05,0.5,1023.5,0.0,15.4,43835.0,250.1,3.5
2016-05-06,0.0,1022.9,0.0,14.6,44432.9,245.5,4.3
2016-05-07,0.0,1024.0,0.0,13.9,44296.7,232.7,4.0
2016-05-08,3.6,1025.2,0.0,15.8,43901.7,235.3,4.4
2016-05-09,0.0,1024.7,0.0,16.5,43605.4,236.2,4.0
2016-05-10,11.5,1017.8,0.0,16.8,41337.1,223.5,4.0
2016-05-11,25.5,1017.9,0.7,11.8,45642.5,229.3,4.7
2016-05-12,5.7,1015.4,0.1,10.7,44216.7,159.0,3.0
2016-05-13,20.8,1006.8,0.0,12.6,44673.3,101.5,4.5
2016-05-14,84.9,1001.8,4.3,11.4,24983.8,88.8,3.9
2016-05-15,59.9,1001.2,0.9,13.6,37574.2,88.5,4.2
2016-05-16,53.6,1005.9,2.4,10.9,35177.5,153.0,3.4
2016-05-17,35.9,1008.4,0.0,10.6,43298.8,179.7,4.1
2016-05-18,26.6,1011.1,0.0,11.5,43932.1,150.0,3.6
2016-05-19,5.2,1012.8,0.0,11.1,36873.3,206.3,4.3
2016-05-20,14.1,1013.9,0.0,13.1,39403.3,225.5,3.5
2016-05-21,16.1,1009.9,0.0,16.1,41588.3,284.3,3.6
2016-05-22,18.2,1015.6,0.0,14.6,42135.4,238.5,4.1
2016-05-23,2.6,1018.1,0.0,16.6,40700.4,156.9,2.1
2016-05-24,0.5,1016.4,0.0,17.7,41801.2,132.5,2.3
2016-05-25,2.1,1010.5,0.0,19.0,34905.0,191.4,2.4
2016-05-26,88.0,1010.5,0.0,14.1,28651.7,169.0,3.3
2016-05-27,22.4,1021.0,0.0,14.9,41695.4,176.5,3.5
2016-05-28,81.8,1026.1,0.0,13.1,37533.8,78.0,4.0
2016-05-29,50.0,1024.3,0.0,15.0,43425.4,61.9,3.6
2016-05-30,8.3,1022.7,0.0,19.0,36800.0,62.7,3.7
2016-05-31,0.0,1023.3,0.0,19.8,40166.2,71.8,4.0
2016-06-01,1.6,1022.8,0.0,18.7,37287.1,93.3,3.1
2016-06-02,25.5,1019.3,13.4,18.8,31521.2,209.0,2.5
2016-06-03,11.5,1012.3,0.0,20.2,36607.9,246.0,4.4
2016-06-04,35.9,1012.9,0.0,14.2,43857.5,313.0,4.0
2016-06-05,60.9,1016.8,0.3,11.0,46773.8,315.5,4.2
2016-06-06,36.5,1022.5,0.0,11.3,45845.0,274.5,3.8
2016-06-07,13.0,1018.0,0.0,13.7,43691.2,227.2,5.2
2016-06-08,44.8,1006.9,8.6,12.2,37665.4,261.4,5.6
2016-06-09,58.3,1005.2,0.0,9.8,47219.6,265.6,5.8
2016-06-10,35.9,1006.6,0.5,9.8,45826.7,175.0,2.6
2016-06-11,40.1,1007.2,0.0,12.2,47330.8,120.4,5.6
2016-06-12,30.2,1007.4,0.0,12.9,46412.9,304.4,4.3
2016-06-13,27.6,1006.0,0.0,14.6,45899.6,271.5,4.2
2016-06-14,0.5,1008.8,0.0,15.4,44750.4,194.8,3.2
2016-06-15,21.9,1009.8,0.5,17.3,41604.2,81.8,4.9
2016-06-16,83.3,1004.0,51.3,14.3,10810.8,106.5,4.3
2016-06-17,66.7,1003.7,27.1,15.7,19151.7,125.7,4.5
2016-06-18,92.7,996.7,18.5,14.0,12525.0,166.2,6.9
2016-06-19,88.5,1011.7,3.6,13.6,19540.8,207.0,5.9
2016-06-20,40.1,1018.6,0.0,15.2,22553.8,190.9,4.5
2016-06-21,33.9,1016.1,0.0,17.1,31061.2,167.9,3.6
2016-06-22,31.0,1020.4,0.0,16.4,28846.1,206.9,4.5
2016-06-23,63.5,1023.0,1.1,16.1,32903.8,212.2,3.5
2016-06-24,82.3,1019.3,0.3,16.1,22150.4,172.5,2.3
2016-06-25,48.4,1015.9,0.0,18.7,20097.9,225.7,2.7
2016-06-26,51.0,1012.9,0.0,20.8,29767.5,80.7,3.0
2016-06-27,81.8,1010.9,15.9,15.8,20645.8,122.4,4.9
2016-06-28,28.6,1012.6,0.0,18.8,36554.6,224.6,3.7
2016-06-29,24.5,1014.3,0.0,18.7,37436.7,183.0,3.2
2016-06-30,49.0,1013.3,0.2,18.7,38874.6,157.7,3.8
2016-07-01,18.8,1015.2,0.0,19.1,38533.8,140.0,3.3
2016-07-02,33.9,1014.1,8.4,20.8,36253.3,131.7,3.8
2016-07-03,78.1,1011.3,4.0,17.6,37425.4,250.8,3.7
2016-07-04,72.4,1009.0,12.1,13.9,30498.3,223.1,2.4
2016-07-05,87.0,1002.1,1.7,15.0,45840.0,275.1,5.0
2016-07-06,67.2,997.6,0.0,16.9,44897.1,274.0,6.0
2016-07-07,89.6,999.4,5.9,13.1,32426.7,270.1,5.4
2016-07-08,68.8,1002.8,0.3,15.8,47651.7,268.8,4.5
2016-07-09,23.4,1004.7,0.0,16.8,43403.8,226.7,4.4
2016-07-10,53.6,1005.2,1.3,16.0,30079.6,215.8,3.1
2016-07-11,82.8,1004.0,3.7,16.0,18762.1,166.5,3.4
2016-07-12,51.6,1001.1,0.3,17.6,28797.5,211.6,6.3
2016-07-13,38.5,1005.2,0.5,17.8,34625.4,208.4,5.8
2016-07-14,22.4,1010.3,0.0,17.8,37398.3,199.2,4.8
2016-07-15,88.0,1005.6,17.6,15.6,19637.1,86.3,4.6
2016-07-16,68.2,1010.5,0.0,17.5,42636.7,223.6,6.1
2016-07-17,78.1,1011.3,0.0,16.2,32623.3,195.8,5.5
2016-07-18,60.4,1009.7,0.1,17.4,41557.1,221.2,3.3
2016-07-19,8.9,1013.0,0.0,18.1,46217.5,314.7,3.6
2016-07-20,31.2,1015.7,0.1,18.7,47298.8,318.0,4.3
2016-07-21,79.2,1014.9,0.0,18.3,40421.7,109.5,4.2
2016-07-22,91.7,1017.4,0.0,17.9,23015.0,149.9,2.5
2016-07-23,91.1,1019.3,0.2,18.9,17682.5,251.9,1.4
2016-07-24,44.3,1020.2,0.0,20.5,17768.8,199.7,2.8
2016-07-25,12.0,1018.9,0.0,19.9,17137.5,191.7,2.8
2016-07-26,9.9,1016.4,0.0,20.7,17671.7,179.0,2.5
2016-07-27,12.0,1015.4,0.0,21.2,30811.2,225.3,3.6
2016-07-28,46.9,1013.2,1.5,18.5,32812.5,213.1,2.4
2016-07-29,46.4,1010.4,0.4,18.9,40937.1,254.3,3.2
2016-07-30,25.5,1006.7,0.2,20.1,38595.4,205.7,3.1
2016-07-31,26.6,1006.7,1.3,18.7,34954.2,211.4,4.6
2016-08-01,56.2,1008.9,0.0,18.0,42335.4,197.1,3.6
2016-08-02,25.0,1009.7,0.1,17.6,41937.1,203.3,5.4
2016-08-03,14.1,1011.0,0.1,17.8,43339.2,194.9,4.8
2016-08-04,55.2,1008.0,6.0,16.9,34482.1,162.8,5.3
2016-08-05,66.1,1011.9,0.0,18.4,25029.2,196.2,4.3
2016-08-06,53.1,1012.8,4.7,17.9,22553.8,203.7,3.2
2016-08-07,52.1,1011.9,0.1,18.0,32474.2,229.8,3.0
2016-08-08,50.5,1007.2,1.2,18.2,28740.8,207.0,5.9
2016-08-09,64.6,1005.8,3.0,16.3,28240.8,210.2,7.7
2016-08-10,59.9,1011.0,0.2,15.7,38865.0,195.7,5.2
2016-08-11,37.0,1009.5,0.1,14.4,45191.7,199.0,5.8
2016-08-12,28.1,1014.6,2.0,13.8,48085.4,214.2,4.6
2016-08-13,76.0,1009.0,3.0,14.5,28980.0,185.7,6.2
2016-08-14,78.1,1008.6,9.5,16.0,33380.8,203.2,3.5
2016-08-15,51.0,1009.6,0.0,14.1,45844.2,245.5,2.9
2016-08-16,90.1,1005.2,2.8,14.6,27720.0,315.1,4.6
2016-08-17,61.5,1008.7,3.7,15.0,36426.2,108.6,6.2
2016-08-18,89.1,1013.5,2.7,15.6,37200.0,72.5,5.7
2016-08-19,60.9,1015.6,1.4,17.2,37307.9,100.1,4.7
2016-08-20,6.2,1016.2,0.0,18.0,36515.4,165.5,2.8
2016-08-21,52.1,1018.4,0.1,19.1,34412.5,99.8,3.3
2016-08-22,68.8,1018.4,1.2,17.6,29175.4,177.5,4.4
2016-08-23,36.5,1020.1,0.0,16.7,28994.2,227.3,3.3
2016-08-24,46.9,1022.6,0.0,14.8,28566.7,275.5,2.8
2016-08-25,65.6,1020.2,0.2,16.6,28335.0,223.8,4.3
2016-08-26,73.4,1016.5,5.5,16.8,20893.3,143.0,2.8
2016-08-27,12.5,1009.3,0.1,17.9,39458.3,234.8,7.0
2016-08-28,45.8,1018.3,0.0,14.4,44091.7,212.0,2.9
2016-08-29,92.7,1007.8,11.6,13.4,23025.0,75.4,4.5
2016-08-30,58.3,1009.0,1.4,13.2,40493.8,281.1,3.8
2016-08-31,26.0,1015.7,0.0,15.3,40637.5,224.2,3.7
2016-09-01,53.6,1011.8,0.0,16.6,26059.6,208.7,5.6
2016-09-02,20.3,1009.2,0.0,15.4,35285.0,224.2,5.1
2016-09-03,72.4,1008.7,38.3,13.7,23440.8,139.8,3.8
2016-09-04,55.2,1003.7,0.1,14.4,41947.5,231.1,3.9
2016-09-05,45.3,1012.7,0.2,14.2,41202.1,307.2,3.0
2016-09-06,42.2,1019.1,0.0,13.6,45163.3,247.1,4.5
2016-09-07,55.7,1010.9,0.0,17.7,46990.4,250.2,5.5
2016-09-08,8.3,1013.7,0.0,14.7,46552.5,291.1,4.1
2016-09-09,25.5,1017.1,0.0,14.0,46093.3,179.7,2.7
2016-09-10,38.6,1015.2,0.0,15.2,31460.4,210.1,3.7
2016-09-11,58.9,1015.2,0.0,15.7,19598.8,215.5,4.1
2016-09-12,9.9,1017.5,0.0,15.5,37883.3,279.2,4.3
2016-09-13,4.7,1020.7,0.0,14.1,44760.0,274.5,2.9
2016-09-14,0.0,1022.7,0.0,12.2,45087.9,144.0,3.2
2016-09-15,50.0,1017.3,0.0,13.3,33706.2,272.2,3.4
2016-09-16,45.8,1020.0,0.0,11.6,46874.2,199.0,3.5
2016-09-17,93.2,1023.2,0.0,10.8,48902.9,200.3,2.5
2016-09-18,38.0,1022.4,0.0,10.3,46199.2,306.7,2.8
2016-09-19,52.1,1018.4,0.0,10.0,41029.2,270.5,2.5
2016-09-20,7.8,1020.9,0.0,10.3,43673.3,143.6,3.0
2016-09-21,20.3,1022.8,0.0,10.3,40180.8,165.4,3.2
2016-09-22,60.9,1021.5,0.0,10.1,40497.5,103.0,3.5
2016-09-23,75.5,1015.3,0.0,8.3,38998.3,296.5,3.3
2016-09-24,92.2,1017.5,0.0,9.0,33555.4,284.9,3.2
2016-09-25,82.8,1023.8,0.0,12.7,42315.0,203.2,4.7
2016-09-26,68.2,1025.8,0.0,13.6,23928.8,218.5,3.2
2016-09-27,54.2,1026.0,0.0,13.0,21295.8,217.4,2.8
2016-09-28,81.2,1009.8,5.7,12.5,21145.0,175.7,6.5
2016-09-29,74.0,998.7,5.8,13.1,14980.0,205.5,5.8
2016-09-30,43.2,992.8,0.2,13.0,37687.1,227.8,7.6
2016-10-01,11.5,1003.6,0.0,11.4,46210.8,228.8,6.5
2016-10-02,6.2,1015.6,0.0,8.9,36857.0,127.1,2.4
2016-10-03,4.7,1026.6,0.0,7.7,48907.9,324.9,3.6
2016-10-04,12.0,1037.6,0.0,5.6,49138.8,329.8,5.8
2016-10-05,14.6,1040.1,0.0,6.3,47584.2,29.3,5.4
2016-10-06,3.1,1035.1,0.0,5.9,48012.9,35.2,4.8
2016-10-07,41.7,1029.3,0.0,6.2,47991.7,93.7,6.0
2016-10-08,73.4,1029.2,0.1,7.4,43021.7,33.9,7.2
2016-10-09,71.4,1033.4,0.1,5.9,43383.8,32.2,5.8
2016-10-10,90.1,1034.5,0.3,6.3,47893.3,31.9,5.2
2016-10-11,84.9,1035.3,0.0,4.9,36922.9,48.4,3.4
2016-10-12,96.4,1035.1,0.0,3.8,30564.2,323.0,2.2
2016-10-13,98.4,1033.7,0.0,1.3,29468.3,137.6,2.4
2016-10-14,99.5,1034.0,0.0,2.6,16446.7,182.3,2.0
2016-10-15,98.4,1036.4,0.7,4.6,11216.2,51.4,2.5
2016-10-16,85.4,1039.0,0.0,5.4,48048.8,213.3,2.6
2016-10-17,93.8,1037.3,0.0,6.4,48360.4,185.6,3.1
2016-10-18,49.5,1031.1,0.0,6.0,45091.2,136.4,4.4
2016-10-19,19.3,1028.7,0.0,5.3,27953.3,109.6,3.9
2016-10-20,54.7,1031.8,0.0,5.4,32082.9,95.5,4.6
2016-10-21,85.9,1033.6,0.0,3.6,45362.1,91.0,5.9
2016-10-22,94.8,1034.0,0.0,3.6,35413.8,84.5,8.6
2016-10-23,92.7,1034.9,0.2,5.4,34887.1,97.8,8.5
2016-10-24,91.1,1035.8,0.4,5.1,40665.0,108.2,7.8
2016-10-25,94.8,1024.4,1.2,2.2,25353.3,126.7,4.6
2016-10-26,71.9,1021.0,0.0,0.8,27640.0,289.0,3.6
2016-10-27,92.7,1018.1,11.7,6.6,12312.1,204.5,6.8
2016-10-28,89.6,1002.8,10.3,7.6,19144.6,219.2,6.6
2016-10-29,76.0,1002.3,0.0,4.4,48327.9,290.9,5.8
2016-10-30,77.1,1014.3,0.2,3.1,47158.3,319.5,4.0
2016-10-31,63.5,1020.6,0.2,1.4,35212.9,225.4,3.3
2016-11-01,89.1,1017.0,0.5,1.3,28567.9,101.1,4.5
2016-11-02,95.3,1006.3,5.6,-0.6,13495.0,45.2,7.4
2016-11-03,75.5,1009.8,0.0,-1.9,38306.2,206.8,4.7
2016-11-04,61.5,1015.2,0.0,-2.8,37997.1,298.5,3.0
2016-11-05,82.3,1018.9,0.0,-3.9,32722.9,97.8,2.6
2016-11-06,77.6,1015.3,1.0,-4.9,26212.1,38.7,5.8
2016-11-07,101.0,1010.8,4.8,-4.8,16811.2,23.2,7.5
2016-11-08,102.1,1012.3,4.0,-6.0,5948.8,21.3,6.6
2016-11-09,94.3,1016.5,8.8,-2.6,21656.2,89.8,5.2
2016-11-10,87.5,1015.6,2.3,-3.8,17938.8,157.0,3.9
2016-11-11,17.2,1017.5,0.0,-8.3,33808.8,281.9,3.3
2016-11-12,98.4,1020.7,0.2,-3.6,33192.5,268.2,2.5
2016-11-13,97.9,1024.3,0.3,-1.2,48071.3,231.0,2.5
2016-11-14,93.2,1025.6,0.4,-2.0,39266.0,68.4,2.6
2016-11-15,91.1,1017.4,3.5,-0.1,41034.0,145.3,4.6
2016-11-16,86.5,1007.7,3.6,1.8,17822.0,149.3,3.1
2016-11-17,94.8,1001.0,6.1,3.9,18904.1,172.5,6.3
2016-11-18,95.8,1001.8,2.1,4.2,21153.0,132.1,6.0
2016-11-19,72.9,1007.3,0.2,5.8,35731.7,183.7,7.0
2016-11-20,87.5,1011.2,9.7,4.2,22369.2,172.3,4.8
2016-11-21,88.5,1015.6,6.1,6.4,15402.1,162.0,6.3
2016-11-22,97.9,1020.8,0.6,4.1,7671.3,173.6,5.0
2016-11-23,99.5,1016.8,2.1,4.3,2440.4,200.8,7.0
2016-11-24,85.9,1007.4,3.3,3.3,29670.8,245.1,6.5
2016-11-25,91.1,1013.7,1.5,0.6,39593.3,245.5,4.2
2016-11-26,84.4,990.1,8.4,4.0,34735.0,245.7,5.7
2016-11-27,93.2,996.8,1.8,-1.7,31754.2,320.7,6.0
2016-11-28,19.3,1012.4,0.1,-4.1,49070.0,308.1,4.6
2016-11-29,41.7,1016.3,1.9,-3.9,40848.8,259.5,4.6
2016-11-30,45.8,999.5,1.1,0.5,45753.8,244.8,4.9
2016-12-01,52.6,996.0,0.5,-1.3,46360.8,228.9,3.6
2016-12-02,90.1,1002.0,0.0,-3.1,35747.5,301.0,3.2
2016-12-03,48.4,1011.8,0.0,-4.6,46020.4,317.1,4.7
2016-12-04,44.3,1014.9,1.4,-4.4,37472.9,249.5,5.4
2016-12-05,48.4,1000.7,0.0,1.6,50000.0,290.8,7.1
2016-12-06,9.4,1022.6,0.0,-8.2,48125.0,299.3,3.4
2016-12-07,84.9,1014.0,2.9,0.1,37002.9,234.8,5.9
2016-12-08,92.7,998.6,1.8,1.5,11886.7,267.0,2.6
2016-12-09,67.7,999.9,1.1,1.0,40685.4,276.4,4.0
2016-12-10,4.2,1007.9,0.0,-5.7,48403.8,292.0,4.2
2016-12-11,49.0,1010.2,0.0,-8.1,42195.8,322.6,3.0
2016-12-12,57.3,1014.7,0.0,-5.8,49937.1,279.0,4.1
2016-12-13,89.6,1012.4,0.5,-1.7,46169.6,230.5,3.6
2016-12-14,94.8,1017.4,0.9,-1.7,40589.2,254.3,3.3
2016-12-15,87.0,1023.0,0.4,-0.6,25414.6,248.7,4.3
2016-12-16,57.3,1025.0,0.0,-1.9,23925.4,282.0,2.7
2016-12-17,78.1,1024.2,1.4,-1.7,9900.4,244.2,3.6
2016-12-18,93.8,1021.3,0.2,-0.2,17367.5,270.0,3.5
2016-12-19,100.0,1018.8,0.6,1.3,5412.1,250.0,2.4
2016-12-20,101.6,1022.4,0.3,2.3,8715.0,226.6,4.6
2016-12-21,88.5,1019.7,0.0,2.9,18741.2,214.5,7.3
2016-12-22,90.6,1015.9,0.1,3.8,11657.9,216.1,6.3
2016-12-23,70.8,1011.5,0.1,3.0,31755.8,226.8,6.2
2016-12-24,87.0,1000.6,7.8,3.4,13416.7,201.2,7.8
2016-12-25,66.1,995.8,0.0,2.7,28611.2,215.4,6.9
2016-12-26,58.3,988.5,3.5,3.8,26266.7,221.9,6.9
2016-12-27,69.3,997.6,0.2,0.9,44444.2,281.0,5.4
2016-12-28,46.4,1023.5,0.8,-0.7,47797.9,289.8,4.6
2016-12-29,93.8,1022.5,0.0,2.3,32475.8,235.2,6.7
2016-12-30,98.1,1011.9,0.0,4.2,22710.0,227.9,6.4
2016-12-31,74.0,1002.8,0.0,5.4,22044.2,229.3,4.7
2017-01-01,56.0,998.2,0.0,0.7,28159.2,255.1,2.9
2017-01-02,95.7,1001.7,4.0,-3.6,28159.2,189.1,2.8
2017-01-03,69.8,999.6,4.8,-6.3,28159.2,127.4,2.7
2017-01-04,44.3,1005.3,0.3,-12.9,28159.2,48.4,6.0
2017-01-05,3.6,1026.6,0.0,-16.8,28159.2,43.7,5.1
2017-01-06,22.4,1036.1,0.0,-15.8,28159.2,139.7,2.4
2017-01-07,90.6,1022.2,2.7,-3.8,28159.2,240.2,4.7
2017-01-08,90.6,1021.0,0.0,-0.2,28159.2,267.2,3.6
2017-01-09,91.1,1015.2,0.1,0.7,28159.2,262.6,4.0
2017-01-10,95.8,1013.1,0.2,1.9,28159.2,248.1,4.8
2017-01-11,63.0,1003.8,0.0,-1.2,28159.2,209.7,5.8
2017-01-12,84.9,990.2,2.1,-2.1,28159.2,192.1,6.7
2017-01-13,87.0,988.4,1.8,1.5,28159.2,215.3,4.1
2017-01-14,91.1,995.9,0.7,1.0,28159.2,203.5,2.5
2017-01-15,95.8,1006.4,0.1,-2.6,28159.2,265.0,3.4
2017-01-16,99.0,1021.5,0.0,-3.2,28159.2,147.3,1.6
2017-01-17,96.9,1029.4,0.0,-3.0,28159.2,278.6,3.0
2017-01-18,92.2,1024.6,0.1,1.3,28159.2,261.8,4.2
